# %ECSV 0.9
# ---
# datatype:
# - {name: energy, unit: eV, datatype: float64}
# - {name: transmission, datatype: float64}
# - {name: transmission95, datatype: float64}
# meta: !!omap
# - keywords: !!omap
#   - {Author: Randall McEntaffer}
#   - {ORIGFILE: Polyimide_C12H12N20_transmission_45nm_with95percentmesh_CXRO.xls}
#   - {Description: 45 nm polyamide filter using optical constants from henke.lbl.gov: Density=2.2}
#   - {Reference: HMG received this file by email from Ralf Heilman on 02/25/2018
# schema: astropy-2.0
964	0.97378	0.925091
968.8	0.97413	0.9254235
973.6	0.97447	0.9257465
978.4	0.97481	0.9260695
983.2	0.97514	0.926383
988	0.97547	0.9266965
992.8	0.97579	0.9270005
997.6	0.9761	0.927295
1002.4	0.97641	0.9275895
1007.2	0.97671	0.9278745
1012	0.97701	0.9281595
1016.8	0.9773	0.928435
1021.6	0.97759	0.9287105
1026.4	0.97787	0.9289765
1031.2	0.97814	0.929233
1036	0.97842	0.929499
1040.8	0.97869	0.9297555
1045.6	0.97895	0.9300025
1050.4	0.97921	0.9302495
1055.2	0.97947	0.9304965
1060	0.97973	0.9307435
1064.8	0.97998	0.930981
1069.6	0.98023	0.9312185
1074.4	0.98047	0.9314465
1079.2	0.98071	0.9316745
1084	0.98094	0.931893
1088.8	0.98117	0.9321115
1093.6	0.9814	0.93233
1098.4	0.98162	0.932539
1103.2	0.98184	0.932748
1108	0.98206	0.932957
1112.8	0.98227	0.9331565
1117.6	0.98248	0.933356
1122.4	0.98268	0.933546
1127.2	0.98289	0.9337455
1132	0.98309	0.9339355
1136.8	0.98328	0.934116
1141.6	0.98347	0.9342965
1146.4	0.98366	0.934477
1151.2	0.98385	0.9346575
1156	0.98404	0.934838
1160.8	0.98422	0.935009
1165.6	0.9844	0.93518
1170.4	0.98457	0.9353415
1175.2	0.98475	0.9355125
1180	0.98492	0.935674
1184.8	0.98508	0.935826
1189.6	0.98525	0.9359875
1194.4	0.98541	0.9361395
1199.2	0.98557	0.9362915
